,screen_name,text,timestamp,tweet_id,cluster_pred
20,AmberCooper70,Attention!!!! We need a Tissue here please!!! @realDonaldTrump #debates,1474938933709,780576579869151232,0
21,arodman,"Um, yeah... #debates https://t.co/NP76lt7JeG",1474938933313,780576578208161792,0
22,JessFagerstrom,#WhereIsGary #debatenight https://t.co/wrBoZkIgKI,1474938933732,780576579965464576,0
23,DaarkChocolatee,He hasn't answered the question#Debates,1474938933673,780576579717955584,0
24,DabblingThe,"Trump might have done a line of coke #debates LOL, ""back to the question"" -Lester Holt",1474938933714,780576579890008070,0
25,Onicaa_,Donald is 🚮 #Debates,1474938933705,780576579852333062,0
26,litbrit,Trump looks a lot less orange than usual. More of a pale apricot. And he's sniffling BADLY. #pancake? #debatenight #debates,1474938933574,780576579302850560,0
27,MeSoChevy,"Can my momma give me a ""small"" million dollar loan. I'm sure with that I too could make America great again, lol. #Debates #Debates2016",1474938933565,780576579265191936,0
28,_tonimh,If that were the case ... https://t.co/pNXiPQNWir,1474938933658,780576579655131136,0
29,MeganMcGibney,Trump is just rambling at this point. #Debates,1474938933759,780576580078825472,0
30,pinklotus123456,Oh my god Trump keeps sniffling paps its time to start writing articles. #debates,1474938933839,780576580414287872,0
31,CynthiaLFrybarg,#debates #NeverTrump LIED @realDonaldTrump How many times have you declared Bankruptcy &amp; Cheated workers out of pay #debatenight #ImWithHer,1474938933884,780576580602990592,0
32,jus_jerr,😂😂😂😂😂 yes make him get back to the question #Debates,1474938933826,780576580359876614,0
33,ChandraRobinson,"""Let me interrupt for just a sec.."" NOPE. #Debates",1474938933843,780576580431118337,0
34,Maria_ARfan,"Lester Holt: ""Back to the question. How do you specifically...?"" #Debates",1474938933703,780576579843977216,0
35,SpaceJAbesM,End the cookie smuggling from the boarder #debates,1474938933867,780576580531806208,0
36,EricWolfson,"Dear Trump,

I've always wanted to meet you.

Love,
Specifics.

#debates2016 #debatenight #Debates",1474938933813,780576580305235968,0
37,Tiffany_Trawick,This is better than housewives. #Debates,1474938933926,780576580779200512,0
38,sallykohn,"When Trump asked if he could call Hillary ""Secretary Clinton"" she shoulda said, ""DAMN STRAIGHT I earned that title!""

#debates #debates2016",1474938933774,780576580141735936,0
39,IsaacPLambert,"Does Trump ever answer a specific goddamn question?
NOPE!
  #debates",1474938933789,780576580204634112,0
40,noticiasmiami,Donald Trump: “Hay robo de nuestros empleos... cientos de empresas se están yendo a México” #debates #yodecido #noticiastelemundo,1474938934662,780576583866286080,0
41,___dreams,I'm so scared #Debates,1474938934662,780576583866208256,0
42,Elijah_GCohen,Answer the freaking question #debates,1474938934722,780576584117870592,0
43,kateward,Who advised Donald to blow lines right before his first debate? #debates,1474938934722,780576584117940229,0
44,bernie_brown,"#debatenight 
#debates 
#Debates2016 
How to bring good paying jobs back (30 million)
15% #ProtectiveTarrif
https://t.co/t2l4KgloBe",1474938934740,780576584193355776,0
45,RAndrewMartens,"having said that - @HillaryClinton is such a stilted speaker. but man, ""calm voice"" makes Trump sound even more rambly. #Debates",1474938934739,780576584189304833,0
46,JeffBlackman2k1,SNIFF #Debates,1474938934782,780576584369631232,0
47,CognitiveFungus,@TRUMP U NEED TO PENALIZE THE COMPANIES THAT LEAVE U DOPE! #DEBATES,1474938934816,780576584512053248,0
48,ArthroAFK,"Donald is being so fucking awkward right now. 
#debatenight #debates",1474938934701,780576584029835264,0
49,iwasnamedchris,"""That is not how we grow an economy""- Hillary on Trump's trickle down economics  #Debates",1474938934669,780576583895494656,0
50,crazyhooker2,#MTVStarOf2015 Lady Gaga win #MTVStars Lady Gaga #MTVStarOf2015 Lady Gaga win #MTVStars Lady Gaga shmnt https://t.co/A0V72l5yLY,1474938934703,780576584038223872,0
51,CarolHenny,"Hillary said, ""It's not his fault, he really believes you have to help rich people."" Donald like #Debates https://t.co/9Oxfqp1Y5k",1474938934670,780576583899688960,0
52,KevBaile,The next accurate thing Trump says about trade will be the first accurate thing he's EVER said about trade. #debates,1474938934740,780576584193433600,0
53,TomSharps,#Hillary positioning her as someone with a working class mentality?  Please... she runs a personal slush fund  #debates,1474938934848,780576584646270976,0
54,asiribo2,"#debatenight #debates #Debates2016 This is totally unrelated, but I can hear very loud sniffing/inhalingfrom Donald Trump.",1474938934785,780576584382025729,0
55,houndz_bu,Mexican cookies #debates,1474938934796,780576584428351488,1
56,ChrisGadfly,I'm fairly certain Trump did some blow right before he came on the stage. #debates #TrumpSniff,1474938934851,780576584658849792,0
57,_ebs94,Who's your choice for President #Debates,1474938934845,780576584633815040,0
58,madyella,Does Trump have a cold he keeps sniffing. #debatenight #debates #Debates2016,1474938934899,780576584860172288,0
59,EJLandwehr,#debatenight #Debates2016 #Debates #ImWithHer #StrongerTogether #HillarysArmy #LoveTrumpsHate https://t.co/oHzcr0Ollk,1474938934878,780576584772104192,0
60,TeeVanity,"Read him Lester, this man will never answer the questions always going off topic with his runny nose! #Debates",1474938934893,780576584835207168,0
61,EmmanuelVaCe,"Trump esta tan enamorado de México y los Mexicanos, que no lo deja de mencionar. Me siento alagado ❤
#debates",1474938934944,780576585048928256,0
62,lindsaystidham,The main thing that will make #hrc really happy is winning. #debates,1474938935028,780576585401274368,0
63,eatomcats2015,#Clinton all the way she's going to make a better difference in our future than #Trump or should I say #Drump #Debates,1474938935006,780576585309048832,0
64,willgsearcy,"Lester told Trump, ""You're not getting out of explaining HOW."" #debates",1474938935671,780576588098310144,0
65,motherhynson,"Are you going to answer the question, Donald?? #Debates",1474938935661,780576588056371202,0
66,MattsVoices,"Q: How do you bring the jobs back?
Donald: AIR CONDITIONER TAX
#Debates2016 #Debates",1474938935753,780576588442193920,1
67,IBrianPerezI,OMG THIS IS AMAZING IM CRYING HONESTLY BRUH THIS SHIT I CANNOT HANDLE LMAO #debates,1474938935648,780576588001927168,0
68,SandersDayle,Tiny tiny hands.  #debates,1474938935700,780576588219895808,0
69,Lawcomic,Trump calls for cookie tax! Monster! #debates,1474938935663,780576588064755712,0
70,ANWRealtor,According to you they have already gone.. how do you get them back! #Debates,1474938935708,780576588253503488,0
71,shorrrno,Trump is one loud nose breather  #Debates,1474938935673,780576588106567680,0
72,Dong_Quixote,Yo how the fuck did we as a society get here? #Debates,1474938935674,780576588110770176,0
73,dn_charles,"Donald at the #debates: I took this small loan and turned it into billions of dollars

The rest of America: https://t.co/oF3WegmIzU",1474938935186,780576586064015360,0
74,bigbodybesh,tickle down economics is pseudo-economics #debates #debatenight,1474938935802,780576588647714817,0
75,BnicholsNichols,"@realDonaldTrump ""I could name them there's thousands of them"" but I won't and I won't answer the question!!! #debates",1474938935703,780576588232556549,0
76,Asael1_,How are you gonna make them stop leaving? #Debates,1474938935813,780576588693811201,0
77,Tegan_Writes,Why is Trump referring to politicians as if he isn't trying to be one #Debates2016 #debates #debatenight,1474938935847,780576588836372480,0
78,UnRayad0,@_meelie https://t.co/PPzMsFJBBf,1474938935719,780576588299501569,0
79,curiousmaroon,Trump has not answered the question of how he will add 25 million?!?!? Thanks for following up @LesterHoltNBC   #debates,1474938935726,780576588328992768,0
80,Haney_Elizabeth,"@LesterHoltNBC ""Back to the question..."" to Trump. Ha!#Debates",1474938935723,780576588316471296,0
81,noticiasmiami,Donald Trump: “Tenemos que renegociar nuestros acuerdos comerciales y ponerle freno a países que nos roban trabajos” #debates #yodecido,1474938935789,780576588593258496,0
82,lost_realities,answer the question dude #debates,1474938935740,780576588387717120,0
83,joshismadd,I can't believe this is real life. #debates,1474938935873,780576588945461248,0
84,rogblake1,#debates https://t.co/fL3FXrGiwH,1474938935715,780576588282769408,0
85,kugrl6,Trump acts like big business doesn't know how to dodge taxes 😂😂😂 #debates,1474938935808,780576588672880641,0
86,JuanTF,the name game has me HOWLING. The Secretary and DONALD #Debates,1474938935874,780576588949839872,0
87,dana_weber,"""Small"" loan from dad #debates https://t.co/8qhA4JU20y",1474938935676,780576588119236609,0
88,WeAreDeplorable,God Bless the https://t.co/NjxRaiGI2N https://t.co/7jMemrOwc3,1474938935766,780576588496773120,0
89,Tj37043,Why isn't Trump answering the question???????? I have never heard an answer yet!!!!! #Debates,1474938935923,780576589155270658,0
90,MoralsToFreedom,I only watch the #debates for the commercials,1474938936144,780576590082093056,0
91,rocketless,"Why is Trump sniffling? Is he healthy enough? #SickTrump 

#debatenight #debates",1474938936095,780576589876699138,0
92,melaboobarbie,"okay, so answer the fucking question. #Debates",1474938936210,780576590358904832,0
93,artigaTV,"#DonaldTrump ""por que no han hecho lo que promete (Clinton) desde hace 30 años?"" #debates  @NoticieroHechos",1474938936567,780576591856275457,0
94,jcbivins,You can’t lose something you didn’t lose. Duh. #debates #Debates2016,1474938936626,780576592103936000,0
95,johnpesina,Is @realDonaldTrump trying to pretend he hasn’t benefited greatly from NAFTA? Someone needs to start looking at those made in tags #debates,1474938936523,780576591671734276,0
96,fmulaura,"""A small loan"". so like, my entire higher education cost? or not? #Debates",1474938936746,780576592607096832,0
97,amarie9684,Would be more likely to watch instead of following on Twitter if @GovGaryJohnson was on stage!!! #debates #LetGaryDebate #JohnsonWeld2016,1474938936728,780576592531591168,0
98,EScourier,Trump: Sec. Clinton and others should have been doing these (trade deals) for years  #Debates,1474938936670,780576592288477184,0
99,Shadeprint,Trump will give all Americans #SmallLoans #Debates,1474938936649,780576592200433665,0
100,anniepapas,Ok good...well done Lester. #debates,1474938936748,780576592615477248,0
101,BigBennyFL,How do you bring the jobs back? You don't let them leave. Good lord what a dumb answer #debates,1474938936628,780576592112283649,0
102,MariaHeinegg,"Donald Trump: Can I call you a secretary, Hillary? Then, it's easier for me to understand why you're a woman talking. #debates",1474938936732,780576592548532224,0
103,Manish_05Singh,"#debatenight #Debates2016 #debates 
When it comes to Trump
Q:
Ans: China, China, China, China .....",1474938936586,780576591936102401,0
104,OliviaStarlet,Patiently waits for Trump to answer the question he was asked #debates,1474938936752,780576592632381440,0
105,MaximusLaw,Movement? Oh you mean how you've breathed new life into racism. #debatenight #debates #Debates2016 #FuckTrump,1474938936750,780576592623988736,0
106,JasonTheX,Ah I see Trump doesn't know what the Secretary of State actually does. #Debates,1474938936747,780576592611258368,0
107,susanv,"Increased taxes on imports = increased prices for consumers, right? any economists on this? #Debates",1474938936751,780576592628109312,0
108,farmagoo,#debates That's a real answer..tax imports,1474938936785,780576592770641921,0
109,SizzletheMcAffy,Trump has no economic answer #debatenight #debates #Debates2016,1474938936866,780576593110446080,0
110,kshed4ever,$14m. Is not a small loan. #debates,1474938936878,780576593160859648,0
111,lauramannino,Someone nose frida Trump's nose. #Debates2016 #debates,1474938936892,780576593219457024,0
112,commontap,Got oxygen? #debates,1474938936947,780576593450151937,0
113,yepsuzn,Don't interrupt! #Debates,1474938936780,780576592749879296,0
114,AlNoory1991,Do anyone feel that this #debates is between a child (Trump) and an adult (Hillary)?! 🤔,1474938936907,780576593282490370,0
115,SusannaMatte,Go away https://t.co/VrsXGXwdyM,1474938936828,780576592951021568,0
116,Vivalalaland,Both candidates are lying 😴 #Debates,1474938936960,780576593504641024,0
117,madebyjane,"every time you hear ""back to the question"" commit to $20 to @HillaryClinton. it'll add up. #debates #Debates2016",1474938936770,780576592707936256,0
118,cindymanngard,"""why does he keep sniffing? is he on cocaine or something?"" - poppa mann on Trump #debatenight #debates",1474938937567,780576596050796544,0
119,AndrewGatto,Seems like Trump might have spent the day doing lines off a gold plated glass table with Chris Christie &amp; Rudy. #debates,1474938937700,780576596608454656,0
120,noticiasmiami,Donald Trump: “Lo que nos están haciendo países como China es muy triste y hay que renegociar los acuerdo comerciales” #debates #yodecido,1474938937613,780576596243677184,0
121,1963belinda,Calling out special interest #Debates,1474938937608,780576596222697472,0
122,Joelle11293,"I honestly don't think that Trump knows what he is talking about, but he is convincing #debates",1474938937515,780576595832635392,0
123,OfficiallAmanda,😂😂 why everybody talking about Trump's sniffling #Debates,1474938937687,780576596554051584,0
124,savannahmgrey,"*to Hillary* ""Are you happy? I want you to be happy"" Ok Trump #debates",1474938937682,780576596533121024,0
125,GingerJamsBlog,"How do you bring back jobs? Let them go, but you will be taxed for products coming in -Trump #debates",1474938937783,780576596956590081,0
126,battygirl_LS,He's sniffing like a COKE head!!!!! #Debates,1474938937722,780576596700884992,0
127,venomousfemnst,"Well, the first thing you do, is lead by example. @realDonaldTrump Your own products are outsourced #debates",1474938937697,780576596595834880,0
128,__mykl,I don't think this could be any more awkward. #debates #debatenight,1474938937786,780576596969357312,0
129,jamisonwebb,Trump's nosebreaths #debates,1474938937764,780576596876984321,0
130,PastorMiysan,"That's right stay on point Lester Holt, make him stay on point. #debatenight #debates #PresidentialDebate",1474938937719,780576596688338944,0
131,GoTimothy,"The #realDonaldTrump is like the Christian version of Jesus that never smiles.
#Debates #DonaldTrump #HillaryClinton #Debates2016 time",1474938937664,780576596457553920,0
132,JESurmann,Gonna need more booze to get through this #debates #DoucheVsTurdSandwich #whereisbernie https://t.co/pyvVjj6Brw,1474938936982,780576593597067265,0
133,OPauloAlmeida,"Comecei agora a jogar um jogo:
Sempre que o Trump disser ""China"" ou ""México"" mamo um shot de Tequilla. Se parar com os tweets, caí
#debates",1474938937766,780576596885377024,0
134,shbeaty,Jobs are leaving!  and @realDonaldTrump is doing his bit!! https://t.co/YQefscyu0e,1474938937610,780576596231065600,0
135,leahs_thoughts,Why does Trump keep sniffing so loudly through his nose? #debates #debatenight #ImWithHer,1474938937746,780576596801556484,0
136,KnowingBetterYT,Trump's constant sniffing is going to drive me insane (to be fair it would make me insane no matter who it was) #Debates,1474938937827,780576597141139457,0
137,Draigg,"Anyone want to give me a ""small loan?"" Say about $200 Million? #Debates",1474938937785,780576596964941824,0
138,shiningcity1776,"Cookies? #TrumpSnort

#debates #Debates2016",1474938937754,780576596835049472,1
139,NYcDcG,Is @realDonaldTrump sick? That sniffle is distracting! #Debates https://t.co/HlNjmgerkY,1474938937654,780576596415680513,0
140,N0_Sorr0w,NO INTERRUPTIONS!  God Trump is awesome.  #TrumpPence16 #debates #debatenight https://t.co/lx61zlxL8I,1474938937687,780576596553969664,0
141,David_Swanson,#Snort #Debates,1474938937841,780576597199818752,0
142,AnonymousKnow1,Shouting isn't answering the question lol #Debates,1474938937846,780576597220876292,0
143,Cranston215,Donald reaps those benefits offshore.. confused.. #debates,1474938937790,780576596986064896,0
144,mz_chilly,Who is in charge of Trumps allergy prescription? He needs some meds ASAP! #debates,1474938937872,780576597329924096,0
145,FoglyOgly,Aaaand he still hasn't answered the question. #debates,1474938937877,780576597350809600,0
146,cassandra17lina,"Is there any chance
#Trump could stay on message for 
Just one question, please? 

#debatenight #debates #haiku",1474938937794,780576597002846208,0
147,ShellSchultzTx,At least it was Trump money and not Saudi money.  https://t.co/mK4YDxkrwb,1474938937904,780576597464100864,0
148,MGBFanatic,Trump is falling apart!!! #Debates,1474938937693,780576596579213313,0
149,TavaniTommy,#Debates,1474938937862,780576597288054788,1
150,BMco11,Trump has not been in the political  game.done nothing but snipe.   #Debates,1474938938091,780576598248394753,0
151,TheAcecapade,"Yo, why is the ""healthiest candidate in history (believe me)"" sounding like his nose is on leaf-blower mode?? #Debates",1474938938600,780576600383483904,0
152,LizHeartsTheSox,There's cookies? I could go for a cookie. #lol #ImWithHer #debates,1474938938661,780576600639299588,1
153,kimberlycomerr,I am so glad Donald is here to mansplain this debate for me because otherwise ????? #PresidentialDebate… https://t.co/yH7LDt4abI,1474938938240,780576598873534465,0
154,Gerardo8aV,"Other than blaming Mexico and China, Trump has said nothing #debatenight #debates

#NeverTrump",1474938938604,780576600400142336,0
155,Elijah_TheGREAT,BLOOP https://t.co/BaoS98h1Ax,1474938938525,780576600068882432,0
156,Randy_Haas,"Trump. you need to do yourself a BIG favori and just keep ""Mexico"" out of your damn mouth! #Debates",1474938938695,780576600781885441,0
157,Nick_Foos,"""Back to the question tho."" SLAY HIM LESTER #debates",1474938938660,780576600635150336,0
158,HeyMollyB,"Lester Holt: so what's you're actual plan to grow jobs? 
@realDonaldTrump: Can I phone a friend? #debates",1474938938764,780576601071157252,0
159,Atticus_Amber,Can he answer a question? #Debates,1474938938618,780576600458788864,0
160,rebeccaodes,Trump is sounding a lot like people I hung out with in the 90s #debates  #sniff,1474938938517,780576600035323904,0
161,severns,Maybe we can hold the jobs captive... #debates,1474938938840,780576601390002176,0
162,eminxnt,"""I want you to be happy, it's very important to me"" - Donald Trump to Hillary Clinton #debates",1474938938860,780576601473855488,0
163,MonaLimah,Not the cookies #Debates,1474938938767,780576601083904001,1
164,chlsythmpsn_,I seriously can't handle Donald Trump sniffing his nose over and over. #debates,1474938938814,780576601281093632,0
165,emaleigh,my mom's debate highlights have begun. be afraid 👀😮😱 #debates https://t.co/fGvdeEyOKJ,1474938938578,780576600291155968,0
166,maggie_koester,Does he need oxygen? #debates,1474938938803,780576601234927616,0
167,desmarais_l,"@realDonaldTrump 
Answer the question.
#debatenight #debates",1474938938710,780576600844824576,0
168,mollymacinblack,Air conditioners. Cars. Cookies. One item does not belong #debates #debatenight,1474938938808,780576601255936000,1
169,KevnDntGivAShit,How could Trump morally force companies to stay? That doesn't sound like capitalism to me. Where dat free market at? #trump #debates,1474938938607,780576600412790784,0
170,sgcotati,The question?  #Debates,1474938938891,780576601603837952,0
171,tadtax,Hillary's tax plan isn't matching her response. https://t.co/XuNsbNRtEs,1474938938798,780576601213964290,0
172,joelcab123,"He mentioned ""cookies"" ...lol #debates",1474938938849,780576601427746817,1
173,Goldenmax,"Strong breathing, Mr. Trump #debates",1474938938837,780576601377415168,0
174,SEI4BS,#DebateWithBernie is baaaack!! #Debates2016 #debatenight #debates https://t.co/FxSmcaMtul,1474938938915,780576601704501248,0
175,natashakorecki,"Holt tries to pin down Trump on encouraging companies from coming back to U.S. 
#debates",1474938938850,780576601431912448,0
176,w_basquiat,"He don't know, sis. Lol https://t.co/O09aZD5PYj",1474938938863,780576601486524416,0
177,dspringfield,"Trump is using his inside voice and he's attempting to be presidential. Oops, nope, now he's doing that claw gesture thing. #Debates",1474938938988,780576602010820610,0
178,ma_dejac,"""how do you bring the jobs back?""

""you stop them from leaving""

this guy is eating sleeping and breathing trade #debates",1474938939670,780576604871274496,0
179,dumbravioli,Okay yikes what do I do #debates,1474938939694,780576604971872256,0
180,littletwinsfan,I wonder if @DavidLarson10 will give me a small loan like Trump's father gave him? #Debates,1474938939707,780576605026463744,0
181,omarkurdi20,"Hey Donald, you're running for US President not Mexico President. Stop mentioning #Mexico. #debates",1474938939563,780576604422561792,0
182,TinoPinon,#debates tiene obsesión con México,1474938939560,780576604410052608,0
183,RyanFlorek17,"So, @realDonaldTrump is sniffling quite a bit...is he sick? I thought that was only a @HillaryClinton thing...huh #debatenight #debates",1474938939616,780576604644839424,0
184,BullyBear3,Clinton is downright delighted with his answers right now. Smug grin while she takes notes...#debates,1474938939649,780576604783276032,0
185,pgslvsuni,"She says she wants to help the middle class and America in her $10,000 pant suit that was made in Europe. #Debates",1474938939698,780576604988829697,0
186,JodiSears,#debates. Secretary? I want you to be happy? Freaking patronizing.,1474938939679,780576604909023233,0
187,Snertly,Trump on Responsibility:  Clinton is Responsible for all Gov to date.  I'm Responsible for Winning! #debates #Debates2016,1474938939622,780576604670009348,0
188,shantellmalachi,#factcheck A multimillion $ loan is NOT a small loan!!! #Debates,1474938939608,780576604611305472,0
189,TheLemonArticle,#Debates Trump has a cold,1474938939783,780576605345189888,0
190,chase_omalley,"""The first thing you do is invent time travel""-Trump #debates",1474938939693,780576604967866370,0
191,jerradpeters,"The sooner #Trump starts yelling, the better for #Clinton. #Debates",1474938939628,780576604695035904,0
192,RLM_3,How do you bring back jobs? Trump says not to let them leave. Lol! He's such a joke. #PresidentialDebate #debatenight #debates,1474938939701,780576605001420804,0
193,DanMcDs,It's because it leads to retaliatory tarrifs and economic MAD #debatenight #debates #Debates2016,1474938939673,780576604883914752,0
194,carrieperman,How many shots for repeating one's self? I'm asking for a friend. #debates,1474938939784,780576605349392388,0
195,AlvaroFelipe00,Trump '16 https://t.co/b0mCvHVsFE,1474938939698,780576604988641280,0
196,RobertoUebel,Please someone give an Afrin to @realDonaldTrump #debates,1474938939717,780576605068468226,0
197,Dogmatic2020,There's going to be a video compilation of Trump sniffing after this. Guaranteed. #debates,1474938939870,780576605710069761,0
198,IsotopeRose,THIS MAN IS CRAZY #DebateNight #Debates,1474938939867,780576605697482752,0
199,briennb1234,#mckpresdebate #Debates @klloyd6715,1474938939744,780576605181583360,0
200,JaimeFromLA,"Every time HRC smiles, blinks, and nods, I hear her thinking: ""Gotcha"" #Debates",1474938939849,780576605622054912,0
201,mainestandsup,#debates.  YES! A million dollars is a small loan when you are worth a billion!! Like your mom loaning you a hundred for you under achievers,1474938939860,780576605668249600,0
202,David11816,Trump The new Hitler American #Debates,1474938940659,780576609019449344,0
203,lisababy1124,Trump has to correct Hillary 14million dollar loan lie #Debates,1474938940692,780576609157783554,0
204,JulieHarden,"Did Trump do a line of coke before he walked out on stage, or IS HE SICK!  Omg! How can he be President! #Debates #debatenight",1474938940640,780576608939745280,0
205,drunkenalpaca,"Answering the question you wanted to have and not the question you were asked. Drink! 

#debatenight #debates",1474938940713,780576609245863936,0
206,askjayarrre,"""First thing you do is don't let the jobs leave."" - @realDonaldTrump @CNN #Debates2016 #debates",1474938940760,780576609443188736,0
207,S4Hubbard,What's with the sniffling Donald? #debates,1474938940662,780576609031983104,0
208,SethMillstein,Republican presidential nominee proposes higher taxation as means of job growth #debates #2016,1474938940799,780576609606610944,0
209,Texas_Hustle85,But how? Didn't answer the question #debates,1474938940747,780576609388552192,0
210,lesternare,Plot Twist: Trump has become allergic to his own bullshit #sniffling #debates #Debates2016,1474938940807,780576609640124417,0
211,EdmundsJurevics,Tramps šņaukājās #Rudens #debates :),1474938940799,780576609606565889,0
212,Tru_Gemini22,As usual Trump doesn't answer the question #Debates,1474938940715,780576609254289408,0
213,AlmondD,"Answer #sniff the question, #sniff Don. #Debates",1474938940706,780576609216499712,0
214,Clavwoman,#Debates  Thank You Lester!,1474938940648,780576608973385728,0
215,JimmyAAlford,Donald Trump is literally a special interest.  #debates,1474938940651,780576608986030082,0
216,panderson1988,"So far their responses, their as in both, sucked. I'm either about to go sleep, or asking where's the beef to everything. #debates",1474938940867,780576609891786752,0
217,LaytonEWilliams,We need an app that you can just hold up to the tv that fact-checks everything Donald says. It would break the phone. #debates,1474938940812,780576609661321221,0
218,azulsoul2013,@qsteph it isn't to ppl like us but to a so called billionaire it is #debates,1474938940751,780576609405399040,0
219,SweetMissMomo,BACK TO THE QUESTION TRUMP #debates,1474938940582,780576608696401920,0
220,moes2004,#Debates why leave mexico,1474938940860,780576609862647809,0
221,2live4bacon,Can I sniff#debates #debatenight,1474938940731,780576609321512960,0
222,sydsuttton,Don't interrupt Lester plz  #Debates,1474938940838,780576609770336256,0
223,a_adair,"My dad recently gave me a ""small loan"" too. It was $150 so I could replace my broken dresser #debates",1474938940766,780576609468317696,0
224,krystalball,"Just a small reminder here that @realDonaldTrump makes all of his schlocky crap in Mexico, Bangladesh etc. #debates",1474938940841,780576609782882304,0
225,Pesgua,"""Back to the question Donald..."" 
China.
China.
Mexico.
#Debates",1474938940894,780576610005102593,0
226,painefultruth76,She keeps that up she'll be stealing #Trump's talking points before long...oh wait...#Childcare #IvankaCare… https://t.co/LwHY1S0SLO,1474938940788,780576609560506369,0
227,Grace_Hebert,So trump might have a tome machine? To prevent outsourcing? #Debates #ImWithHer,1474938940937,780576610185515008,0
228,Smeary,"This is all I hear when #DonaldTrump talks...

#debatenight #debates #Debates2016 https://t.co/MxMlhXaKLb",1474938940730,780576609317298177,0
229,NeonTesla,#Debates What a crawly #BumLick. Why is @realDonaldTrump snorting? Too much #CocainePlay? Hilarious! Back to the question ...,1474938940984,780576610382585856,0
230,btmurphy88,This isn't the #Debates. This has been listening to @realDonaldTrump sniffling all night. He's probably on his death bed.,1474938940988,780576610399518724,0
231,jmay06,Answer the question Donald  #Debates,1474938941002,780576610458140672,0
232,ToggleCoffee,#Debates I do not enjoy Trump,1474938941690,780576613343694848,0
233,TelemundoNews,Donald Trump: “Podemos y tenemos que evitar que las empresas se vayan de EEUU” #debates #yodecido #noticiastelemundo,1474938941614,780576613025116160,0
234,DougMaass,I think the #debates would be better with @GovGaryJohnson,1474938941740,780576613553414144,0
235,mjoconnor,What is Trump attempting to sniff? His nose mic'ed? #Debates,1474938941623,780576613062832128,0
236,sherisinger,1000s of company leaving US says @DonaldJTrumpNY #Debates  Name just 1 company,1474938941582,780576612890935298,0
237,reluctantemmy,STOP BREATHING IN THE MICROPHONE TRUMP. #Debates,1474938941599,780576612962045952,0
238,katwilderness,just looking at trump makes me mad ugh #debates,1474938941720,780576613469720576,0
239,mizzou852,Thats not the fucking question. #Debates,1474938941712,780576613436051457,0
240,DrHadjian,"@realDonaldTrump Since when is a million $$$ a ""small loan""?  #debatenight #debates #Debates2016",1474938941568,780576612832059393,0
241,itsVSW,@J_adoreDiDi #debates,1474938941711,780576613431910401,0
242,presidentsr,Donald Frump can never answer a damn question directly. ANSWER DAMN IT #Debates,1474938941729,780576613507461120,0
243,Firing69,Come one trump ..! #debates,1474938941711,780576613431930880,0
244,jbk_21,Dont LET THEM? Can we say that to him too #Debates,1474938941739,780576613549371392,0
245,mslexprincess,Trump is talking is circles. Reduce the business tax to 15%?! Stays the same for small business &amp; goes down for the big businesses. #debates,1474938941692,780576613352210436,0
